soil_moisture,temperature,soil_humidity,Time,air_temp,wind_speed,air_humidity,wind_gust,pressure_kpa,ph,rainfall,nitrogen,phosphorus,potassium,Status,needs_water,status_label,client_id,timestamp,hour,dayofyear,sowing_date,current_date,days_after_sowing,growth_stage
23,25,27,82,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2166-06-28,52043,harvest
37,0,55,3,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2166-06-29,52044,harvest
24,33,52,51,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000051,0.0,1.0,2024-01-01,2166-06-30,52045,harvest
9,34,27,110,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2166-07-01,52046,harvest
79,28,37,74,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2166-07-02,52047,harvest
49,35,25,92,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000092,0.0,1.0,2024-01-01,2166-07-03,52048,harvest
42,1,65,109,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2166-07-04,52049,harvest
40,0,69,43,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2166-07-05,52050,harvest
31,7,22,34,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2166-07-06,52051,harvest
51,8,61,44,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2166-07-07,52052,harvest
78,22,42,86,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000086,0.0,1.0,2024-01-01,2166-07-08,52053,harvest
2,43,64,68,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000068,0.0,1.0,2024-01-01,2166-07-09,52054,harvest
30,3,70,17,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2166-07-10,52055,harvest
51,35,70,76,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000076,0.0,1.0,2024-01-01,2166-07-11,52056,harvest
54,18,38,67,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2166-07-12,52057,harvest
60,11,40,68,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000068,0.0,1.0,2024-01-01,2166-07-13,52058,harvest
82,8,30,96,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000096,0.0,1.0,2024-01-01,2166-07-14,52059,harvest
36,32,35,101,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2166-07-15,52060,harvest
81,29,42,67,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2166-07-16,52061,harvest
38,19,53,34,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2166-07-17,52062,harvest
48,9,57,107,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2166-07-18,52063,harvest
60,16,34,108,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2166-07-19,52064,harvest
69,9,62,17,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2166-07-20,52065,harvest
11,26,38,48,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000048,0.0,1.0,2024-01-01,2166-07-21,52066,harvest
75,4,70,72,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2166-07-22,52067,harvest
72,2,64,0,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000000,0.0,1.0,2024-01-01,2166-07-23,52068,harvest
72,14,69,34,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000034,0.0,1.0,2024-01-01,2166-07-24,52069,harvest
49,37,34,110,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000110,0.0,1.0,2024-01-01,2166-07-25,52070,harvest
39,31,23,80,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2166-07-26,52071,harvest
62,37,34,72,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2166-07-27,52072,harvest
70,36,40,9,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2166-07-28,52073,harvest
49,7,66,47,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000047,0.0,1.0,2024-01-01,2166-07-29,52074,harvest
47,10,22,81,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2166-07-30,52075,harvest
10,35,34,55,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000055,0.0,1.0,2024-01-01,2166-07-31,52076,harvest
71,9,67,94,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2166-08-01,52077,harvest
16,16,24,69,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2166-08-02,52078,harvest
45,0,40,97,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2166-08-03,52079,harvest
32,39,54,54,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000054,0.0,1.0,2024-01-01,2166-08-04,52080,harvest
6,27,37,49,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000049,0.0,1.0,2024-01-01,2166-08-05,52081,harvest
90,35,68,41,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000041,0.0,1.0,2024-01-01,2166-08-06,52082,harvest
42,5,43,44,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2166-08-07,52083,harvest
88,21,38,83,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000083,0.0,1.0,2024-01-01,2166-08-08,52084,harvest
48,22,64,10,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000010,0.0,1.0,2024-01-01,2166-08-09,52085,harvest
82,3,37,69,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2166-08-10,52086,harvest
11,18,29,69,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2166-08-11,52087,harvest
14,2,58,79,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000079,0.0,1.0,2024-01-01,2166-08-12,52088,harvest
59,29,26,93,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000093,0.0,1.0,2024-01-01,2166-08-13,52089,harvest
70,40,32,109,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2166-08-14,52090,harvest
8,38,38,44,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000044,0.0,1.0,2024-01-01,2166-08-15,52091,harvest
22,29,63,0,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000000,0.0,1.0,2024-01-01,2166-08-16,52092,harvest
85,15,53,40,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000040,0.0,1.0,2024-01-01,2166-08-17,52093,harvest
66,11,25,7,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2166-08-18,52094,harvest
11,17,40,74,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2166-08-19,52095,harvest
21,2,64,81,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000081,0.0,1.0,2024-01-01,2166-08-20,52096,harvest
27,19,63,94,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2166-08-21,52097,harvest
24,12,70,52,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000052,0.0,1.0,2024-01-01,2166-08-22,52098,harvest
54,36,69,82,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000082,0.0,1.0,2024-01-01,2166-08-23,52099,harvest
46,30,56,23,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2166-08-24,52100,harvest
4,21,51,106,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2166-08-25,52101,harvest
19,1,35,98,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000098,0.0,1.0,2024-01-01,2166-08-26,52102,harvest
78,32,36,86,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000086,0.0,1.0,2024-01-01,2166-08-27,52103,harvest
34,40,56,45,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000045,0.0,1.0,2024-01-01,2166-08-28,52104,harvest
81,44,31,63,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2166-08-29,52105,harvest
32,7,20,87,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000087,0.0,1.0,2024-01-01,2166-08-30,52106,harvest
84,19,64,84,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000084,0.0,1.0,2024-01-01,2166-08-31,52107,harvest
6,34,46,106,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2166-09-01,52108,harvest
39,0,56,19,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000019,0.0,1.0,2024-01-01,2166-09-02,52109,harvest
50,12,54,55,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000055,0.0,1.0,2024-01-01,2166-09-03,52110,harvest
75,44,46,4,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000004,0.0,1.0,2024-01-01,2166-09-04,52111,harvest
56,8,62,32,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2166-09-05,52112,harvest
17,37,54,107,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2166-09-06,52113,harvest
62,16,54,79,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000079,0.0,1.0,2024-01-01,2166-09-07,52114,harvest
58,43,55,12,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000012,0.0,1.0,2024-01-01,2166-09-08,52115,harvest
17,17,70,27,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000027,0.0,1.0,2024-01-01,2166-09-09,52116,harvest
44,32,31,15,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000015,0.0,1.0,2024-01-01,2166-09-10,52117,harvest
83,2,51,107,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2166-09-11,52118,harvest
90,15,46,53,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000053,0.0,1.0,2024-01-01,2166-09-12,52119,harvest
16,14,36,96,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000096,0.0,1.0,2024-01-01,2166-09-13,52120,harvest
69,12,39,31,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000031,0.0,1.0,2024-01-01,2166-09-14,52121,harvest
3,3,63,92,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000092,0.0,1.0,2024-01-01,2166-09-15,52122,harvest
1,15,57,104,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000104,0.0,1.0,2024-01-01,2166-09-16,52123,harvest
35,12,24,74,,,,,,,,,,,OFF,0.0,OFF,0.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2166-09-17,52124,harvest
22,3,41,71,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000071,0.0,1.0,2024-01-01,2166-09-18,52125,harvest
71,32,60,83,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000083,0.0,1.0,2024-01-01,2166-09-19,52126,harvest
42,31,68,101,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2166-09-20,52127,harvest
42,15,35,43,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2166-09-21,52128,harvest
25,12,30,63,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2166-09-22,52129,harvest
83,40,40,30,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000030,0.0,1.0,2024-01-01,2166-09-23,52130,harvest
1,26,30,103,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000103,0.0,1.0,2024-01-01,2166-09-24,52131,harvest
47,16,31,101,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2166-09-25,52132,harvest
20,34,60,18,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2166-09-26,52133,harvest
51,15,70,3,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2166-09-27,52134,harvest
2,9,31,29,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000029,0.0,1.0,2024-01-01,2166-09-28,52135,harvest
46,19,30,7,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2166-09-29,52136,harvest
55,6,23,100,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000100,0.0,1.0,2024-01-01,2166-09-30,52137,harvest
46,38,52,30,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000030,0.0,1.0,2024-01-01,2166-10-01,52138,harvest
58,13,32,107,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000107,0.0,1.0,2024-01-01,2166-10-02,52139,harvest
82,26,54,18,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2166-10-03,52140,harvest
34,11,64,67,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000067,0.0,1.0,2024-01-01,2166-10-04,52141,harvest
21,30,29,61,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000061,0.0,1.0,2024-01-01,2166-10-05,52142,harvest
33,6,46,104,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000104,0.0,1.0,2024-01-01,2166-10-06,52143,harvest
8,19,40,97,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2166-10-07,52144,harvest
39,29,21,69,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2166-10-08,52145,harvest
12,6,21,80,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2166-10-09,52146,harvest
18,28,62,69,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000069,0.0,1.0,2024-01-01,2166-10-10,52147,harvest
51,23,31,94,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000094,0.0,1.0,2024-01-01,2166-10-11,52148,harvest
73,23,57,23,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2166-10-12,52149,harvest
74,38,49,106,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2166-10-13,52150,harvest
27,19,54,32,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000032,0.0,1.0,2024-01-01,2166-10-14,52151,harvest
17,38,26,37,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000037,0.0,1.0,2024-01-01,2166-10-15,52152,harvest
62,39,47,56,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2166-10-16,52153,harvest
5,45,61,17,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000017,0.0,1.0,2024-01-01,2166-10-17,52154,harvest
77,30,66,55,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000055,0.0,1.0,2024-01-01,2166-10-18,52155,harvest
76,25,55,41,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000041,0.0,1.0,2024-01-01,2166-10-19,52156,harvest
11,31,60,54,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000054,0.0,1.0,2024-01-01,2166-10-20,52157,harvest
51,5,41,105,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000105,0.0,1.0,2024-01-01,2166-10-21,52158,harvest
70,13,35,1,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000001,0.0,1.0,2024-01-01,2166-10-22,52159,harvest
80,12,69,90,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000090,0.0,1.0,2024-01-01,2166-10-23,52160,harvest
32,7,56,50,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000050,0.0,1.0,2024-01-01,2166-10-24,52161,harvest
13,23,27,84,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000084,0.0,1.0,2024-01-01,2166-10-25,52162,harvest
76,18,56,87,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000087,0.0,1.0,2024-01-01,2166-10-26,52163,harvest
86,19,56,61,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000061,0.0,1.0,2024-01-01,2166-10-27,52164,harvest
25,15,28,31,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000031,0.0,1.0,2024-01-01,2166-10-28,52165,harvest
7,13,56,56,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000056,0.0,1.0,2024-01-01,2166-10-29,52166,harvest
19,8,54,70,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2166-10-30,52167,harvest
18,14,21,106,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2166-10-31,52168,harvest
22,14,59,96,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000096,0.0,1.0,2024-01-01,2166-11-01,52169,harvest
53,1,63,37,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000037,0.0,1.0,2024-01-01,2166-11-02,52170,harvest
8,34,21,8,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000008,0.0,1.0,2024-01-01,2166-11-03,52171,harvest
8,21,62,108,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000108,0.0,1.0,2024-01-01,2166-11-04,52172,harvest
87,16,42,78,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000078,0.0,1.0,2024-01-01,2166-11-05,52173,harvest
12,17,69,2,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000002,0.0,1.0,2024-01-01,2166-11-06,52174,harvest
12,45,38,89,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000089,0.0,1.0,2024-01-01,2166-11-07,52175,harvest
4,21,28,63,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000063,0.0,1.0,2024-01-01,2166-11-08,52176,harvest
79,2,24,9,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2166-11-09,52177,harvest
87,32,41,74,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000074,0.0,1.0,2024-01-01,2166-11-10,52178,harvest
25,0,63,101,,,,,,,,,,,OFF,1.0,OFF,0.0,1970-01-01 00:00:00.000000101,0.0,1.0,2024-01-01,2166-11-11,52179,harvest
19,6,67,109,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000109,0.0,1.0,2024-01-01,2166-11-12,52180,harvest
34,18,42,59,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2166-11-13,52181,harvest
2,24,59,75,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000075,0.0,1.0,2024-01-01,2166-11-14,52182,harvest
28,24,30,78,,,,,,,,,,,OFF,1.0,OFF,1.0,1970-01-01 00:00:00.000000078,0.0,1.0,2024-01-01,2166-11-15,52183,harvest
42,27,45,55,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000055,0.0,1.0,2024-01-01,2166-11-16,52184,harvest
47,22,29,30,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000030,0.0,1.0,2024-01-01,2166-11-17,52185,harvest
47,43,40,22,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000022,0.0,1.0,2024-01-01,2166-11-18,52186,harvest
42,24,43,26,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2166-11-19,52187,harvest
22,19,58,97,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000097,0.0,1.0,2024-01-01,2166-11-20,52188,harvest
31,37,69,98,,,,,,,,,,,OFF,1.0,OFF,2.0,1970-01-01 00:00:00.000000098,0.0,1.0,2024-01-01,2166-11-21,52189,harvest
28,25,54,23,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000023,0.0,1.0,2024-01-01,2166-11-22,52190,harvest
57,6,65,11,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000011,0.0,1.0,2024-01-01,2166-11-23,52191,harvest
15,44,43,99,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000099,0.0,1.0,2024-01-01,2166-11-24,52192,harvest
36,24,54,9,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000009,0.0,1.0,2024-01-01,2166-11-25,52193,harvest
23,19,22,70,,,,,,,,,,,OFF,1.0,OFF,4.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2166-11-26,52194,harvest
66,34,39,98,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000098,0.0,1.0,2024-01-01,2166-11-27,52195,harvest
64,45,70,68,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000068,0.0,1.0,2024-01-01,2166-11-28,52196,harvest
37,45,33,70,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000070,0.0,1.0,2024-01-01,2166-11-29,52197,harvest
26,28,49,53,,,,,,,,,,,ON,1.0,ON,3.0,1970-01-01 00:00:00.000000053,0.0,1.0,2024-01-01,2166-11-30,52198,harvest
3,8,39,77,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000077,0.0,1.0,2024-01-01,2166-12-01,52199,harvest
17,2,39,53,,,,,,,,,,,ON,1.0,ON,4.0,1970-01-01 00:00:00.000000053,0.0,1.0,2024-01-01,2166-12-02,52200,harvest
15,22,38,50,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000050,0.0,1.0,2024-01-01,2166-12-03,52201,harvest
51,24,33,43,,,,,,,,,,,ON,0.0,ON,4.0,1970-01-01 00:00:00.000000043,0.0,1.0,2024-01-01,2166-12-04,52202,harvest
68,42,66,58,,,,,,,,,,,ON,0.0,ON,0.0,1970-01-01 00:00:00.000000058,0.0,1.0,2024-01-01,2166-12-05,52203,harvest
4,32,54,80,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000080,0.0,1.0,2024-01-01,2166-12-06,52204,harvest
29,33,25,93,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000093,0.0,1.0,2024-01-01,2166-12-07,52205,harvest
63,4,22,29,,,,,,,,,,,OFF,0.0,OFF,3.0,1970-01-01 00:00:00.000000029,0.0,1.0,2024-01-01,2166-12-08,52206,harvest
71,19,62,59,,,,,,,,,,,OFF,0.0,OFF,2.0,1970-01-01 00:00:00.000000059,0.0,1.0,2024-01-01,2166-12-09,52207,harvest
40,42,27,77,,,,,,,,,,,ON,0.0,ON,1.0,1970-01-01 00:00:00.000000077,0.0,1.0,2024-01-01,2166-12-10,52208,harvest
6,7,28,3,,,,,,,,,,,OFF,1.0,OFF,3.0,1970-01-01 00:00:00.000000003,0.0,1.0,2024-01-01,2166-12-11,52209,harvest
69,1,37,5,,,,,,,,,,,OFF,0.0,OFF,1.0,1970-01-01 00:00:00.000000005,0.0,1.0,2024-01-01,2166-12-12,52210,harvest
70,41,55,106,,,,,,,,,,,OFF,0.0,OFF,4.0,1970-01-01 00:00:00.000000106,0.0,1.0,2024-01-01,2166-12-13,52211,harvest
10,29,41,76,,,,,,,,,,,ON,1.0,ON,0.0,1970-01-01 00:00:00.000000076,0.0,1.0,2024-01-01,2166-12-14,52212,harvest
23,12,69,26,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000026,0.0,1.0,2024-01-01,2166-12-15,52213,harvest
8,40,28,7,,,,,,,,,,,ON,1.0,ON,1.0,1970-01-01 00:00:00.000000007,0.0,1.0,2024-01-01,2166-12-16,52214,harvest
80,25,33,45,,,,,,,,,,,ON,0.0,ON,3.0,1970-01-01 00:00:00.000000045,0.0,1.0,2024-01-01,2166-12-17,52215,harvest
2,39,64,72,,,,,,,,,,,ON,1.0,ON,2.0,1970-01-01 00:00:00.000000072,0.0,1.0,2024-01-01,2166-12-18,52216,harvest
42,4,57,18,,,,,,,,,,,ON,0.0,ON,2.0,1970-01-01 00:00:00.000000018,0.0,1.0,2024-01-01,2166-12-19,52217,harvest
